company_name,perm_id,data_type,disclosure,metric_description,metric_name,metric_unit,metric_value,metric_year,nb_points_of_observations,metric_period,provider_name,reported_date,pillar,headquarter_country
Kao Corp,4295877427,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,39.552238805970156,31/12/2018,257,P1Y,Clarity AI,,E,Japan
Havells India Ltd,4295873645,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,3.8461538461538436,31/12/2017,257,P1Y,Clarity AI,31/12/2017 0:00,E,India
MOL Magyar Olajes Gazipari Nyrt,4295872095,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,77.720207253886,31/12/2021,257,P1Y,Clarity AI,31/12/2021 0:00,E,Hungary
Havells India Ltd,4295873645,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,3.9215686274509776,31/12/2016,257,P1Y,Clarity AI,31/12/2016 0:00,E,India
PTT Exploration and Production PCL,4295892969,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,44.27480916030534,31/12/2019,257,P1Y,Clarity AI,31/12/2019 0:00,E,Thailand
A2A SpA,5000005309,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,64.35185185185186,31/12/2020,257,P1Y,Clarity AI,,E,Italy
A2A SpA,5000005309,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,74.09326424870466,31/12/2021,257,P1Y,Clarity AI,31/12/2021 0:00,E,Italy
Havells India Ltd,4295873645,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,14.507772020725385,31/12/2021,257,P1Y,Clarity AI,31/12/2021 0:00,E,India
Kao Corp,4295877427,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,33.333333333333336,31/12/2017,257,P1Y,Clarity AI,,E,Japan
PTT Exploration and Production PCL,4295892969,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,49.25373134328358,31/12/2018,257,P1Y,Clarity AI,31/12/2018 0:00,E,Thailand
Kao Corp,4295877427,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,45.370370370370374,31/12/2020,257,P1Y,Clarity AI,,E,Japan
Gildan Activewear Inc,5000631312,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,50.641025641025635,31/12/2017,257,P1Y,Clarity AI,,E,Canada
Gildan Activewear Inc,5000631312,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,52.23880597014925,31/12/2018,257,P1Y,Clarity AI,,E,Canada
Biogen Inc,4295906748,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,26.388888888888886,31/12/2020,257,P1Y,Clarity AI,,E,United States
Eva Airways Corp,4295892112,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,38.46153846153846,31/12/2022,257,P1Y,Clarity AI,31/12/2022 0:00,E,"Taiwan, China"
Kimberly-Clark Corp,4295904369,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,60.30534351145038,31/12/2019,257,P1Y,Clarity AI,,E,United States
PTT Exploration and Production PCL,4295892969,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,49.358974358974365,31/12/2017,257,P1Y,Clarity AI,31/12/2017 0:00,E,Thailand
Gildan Activewear Inc,5000631312,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,42.15686274509803,31/12/2016,257,P1Y,Clarity AI,,E,Canada
MOL Magyar Olajes Gazipari Nyrt,4295872095,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,82.4074074074074,31/12/2020,257,P1Y,Clarity AI,,E,Hungary
Impala Platinum Holdings Ltd,4295889091,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,92.15686274509804,31/12/2016,257,P1Y,Clarity AI,,E,South Africa
Havells India Ltd,4295873645,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,5.970149253731338,31/12/2018,257,P1Y,Clarity AI,,E,India
MOL Magyar Olajes Gazipari Nyrt,4295872095,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,79.38931297709924,31/12/2019,257,P1Y,Clarity AI,,E,Hungary
Impala Platinum Holdings Ltd,4295889091,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,93.58974358974359,31/12/2017,257,P1Y,Clarity AI,,E,South Africa
Gildan Activewear Inc,5000631312,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,43.51145038167938,31/12/2019,257,P1Y,Clarity AI,,E,Canada
PTT Exploration and Production PCL,4295892969,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,44.11764705882353,31/12/2016,257,P1Y,Clarity AI,31/12/2016 0:00,E,Thailand
Impala Platinum Holdings Ltd,4295889091,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,92.3076923076923,31/12/2022,257,P1Y,Clarity AI,31/12/2022 0:00,E,South Africa
Gildan Activewear Inc,5000631312,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,56.994818652849744,31/12/2021,257,P1Y,Clarity AI,31/12/2021 0:00,E,Canada
Shun Tak Holdings Ltd,4295871257,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,16.92307692307692,31/12/2022,257,P1Y,Clarity AI,31/12/2022 0:00,E,"Hong Kong SAR, China"
Kimberly-Clark Corp,4295904369,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,61.53846153846154,31/12/2017,257,P1Y,Clarity AI,31/12/2017 0:00,E,United States
Havells India Ltd,4295873645,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,17.59259259259259,31/12/2020,257,P1Y,Clarity AI,,E,India
Impala Platinum Holdings Ltd,4295889091,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,95.41984732824427,31/12/2019,257,P1Y,Clarity AI,,E,South Africa
Hysan Development Co Ltd,4295871280,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,6.217616580310881,31/12/2021,257,P1Y,Clarity AI,31/12/2021 0:00,E,"Hong Kong SAR, China"
Petroleo Brasileiro SA Petrobras,4295859763,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,96.89119170984456,31/12/2021,257,P1Y,Clarity AI,31/12/2021 0:00,E,Brazil
Petroleo Brasileiro SA Petrobras,4295859763,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,96.7948717948718,31/12/2017,257,P1Y,Clarity AI,31/12/2017 0:00,E,Brazil
Hysan Development Co Ltd,4295871280,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,13.425925925925931,31/12/2020,257,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Impala Platinum Holdings Ltd,4295889091,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,95.85492227979275,31/12/2021,257,P1Y,Clarity AI,31/12/2021 0:00,E,South Africa
MOL Magyar Olajes Gazipari Nyrt,4295872095,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,79.8507462686567,31/12/2018,257,P1Y,Clarity AI,,E,Hungary
Kimberly-Clark Corp,4295904369,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,55.88235294117647,31/12/2016,257,P1Y,Clarity AI,,E,United States
Kao Corp,4295877427,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,41.96891191709845,31/12/2021,257,P1Y,Clarity AI,31/12/2021 0:00,E,Japan
Biogen Inc,4295906748,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,22.7979274611399,31/12/2021,257,P1Y,Clarity AI,31/12/2021 0:00,E,United States
Asian Paints Ltd,4295873051,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,0.0,31/12/2023,257,P1Y,Clarity AI,31/12/2023 0:00,E,India
Shun Tak Holdings Ltd,4295871257,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,18.134715025906733,31/12/2021,257,P1Y,Clarity AI,31/12/2021 0:00,E,"Hong Kong SAR, China"
Kao Corp,4295877427,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,35.1145038167939,31/12/2019,257,P1Y,Clarity AI,,E,Japan
Shun Tak Holdings Ltd,4295871257,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,32.870370370370374,31/12/2020,257,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Gildan Activewear Inc,5000631312,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,59.72222222222222,31/12/2020,257,P1Y,Clarity AI,,E,Canada
Kimberly-Clark Corp,4295904369,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,42.592592592592595,31/12/2020,257,P1Y,Clarity AI,,E,United States
MOL Magyar Olajes Gazipari Nyrt,4295872095,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,73.52941176470588,31/12/2016,257,P1Y,Clarity AI,,E,Hungary
Shun Tak Holdings Ltd,4295871257,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,37.82051282051282,31/12/2017,257,P1Y,Clarity AI,31/12/2017 0:00,E,"Hong Kong SAR, China"
PTT Exploration and Production PCL,4295892969,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,63.212435233160626,31/12/2021,257,P1Y,Clarity AI,31/12/2021 0:00,E,Thailand
Kimberly-Clark Corp,4295904369,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,63.43283582089552,31/12/2018,257,P1Y,Clarity AI,,E,United States
Infineon Technologies AG,4295870063,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,12.686567164179108,31/12/2018,256,P1Y,Clarity AI,,E,Germany
Infineon Technologies AG,4295870063,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,30.569948186528496,31/12/2021,256,P1Y,Clarity AI,31/12/2021 0:00,E,Germany
Infineon Technologies AG,4295870063,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,11.764705882352944,31/12/2016,256,P1Y,Clarity AI,,E,Germany
Johnson & Johnson,4295904341,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,45.07772020725389,31/12/2021,256,P1Y,Clarity AI,31/12/2021 0:00,E,United States
ZTE Corp,4295865240,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,13.989637305699487,31/12/2021,256,P1Y,Clarity AI,31/12/2021 0:00,E,China
Infineon Technologies AG,4295870063,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,18.3206106870229,31/12/2019,256,P1Y,Clarity AI,,E,Germany
Infineon Technologies AG,4295870063,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,14.743589743589746,31/12/2017,256,P1Y,Clarity AI,,E,Germany
Infineon Technologies AG,4295870063,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,27.77777777777778,31/12/2020,256,P1Y,Clarity AI,,E,Germany
NVIDIA Corp,4295914405,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,16.666666666666664,31/12/2020,256,P1Y,Clarity AI,,E,United States
Sunrun Inc,5000454292,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,86.11111111111111,31/12/2020,256,P1Y,Clarity AI,,E,United States
ZTE Corp,4295865240,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,19.444444444444443,31/12/2020,256,P1Y,Clarity AI,,E,China
Johnson & Johnson,4295904341,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,47.22222222222222,31/12/2020,256,P1Y,Clarity AI,,E,United States
ING Bank Slaski SA,4295886387,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,12.307692307692308,31/12/2022,256,P1Y,Clarity AI,31/12/2022 0:00,E,Poland
NVIDIA Corp,4295914405,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,13.471502590673579,31/12/2021,256,P1Y,Clarity AI,31/12/2021 0:00,E,United States
Johnson & Johnson,4295904341,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,44.61538461538461,31/12/2022,256,P1Y,Clarity AI,31/12/2022 0:00,E,United States
Suncor Energy Inc,4295861310,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,85.82089552238806,31/12/2018,255,P1Y,Clarity AI,,E,Canada
Vale Indonesia Tbk PT,4295874391,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,95.33678756476685,31/12/2021,255,P1Y,Clarity AI,31/12/2021 0:00,E,Indonesia
ITC Ltd,4295872425,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,68.5185185185185,31/12/2020,255,P1Y,Clarity AI,,E,India
Holmen AB,4295890003,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,43.07692307692308,31/12/2022,255,P1Y,Clarity AI,31/12/2022 0:00,E,Sweden
ITC Ltd,4295872425,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,56.48854961832062,31/12/2019,255,P1Y,Clarity AI,,E,India
Alcoa Corp,5051045063,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,91.66666666666666,31/12/2017,255,P1Y,Clarity AI,31/12/2017 0:00,E,United States
Suncor Energy Inc,4295861310,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,83.33333333333334,31/12/2016,255,P1Y,Clarity AI,,E,Canada
Holmen AB,4295890003,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,29.007633587786263,31/12/2019,255,P1Y,Clarity AI,,E,Sweden
Holmen AB,4295890003,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,28.846153846153843,31/12/2017,255,P1Y,Clarity AI,,E,Sweden
ITC Ltd,4295872425,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,53.92156862745099,31/12/2016,255,P1Y,Clarity AI,,E,India
Suncor Energy Inc,4295861310,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,85.25641025641025,31/12/2017,255,P1Y,Clarity AI,31/12/2017 0:00,E,Canada
Suncor Energy Inc,4295861310,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,87.02290076335878,31/12/2019,255,P1Y,Clarity AI,,E,Canada
Holmen AB,4295890003,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,22.549019607843135,31/12/2016,255,P1Y,Clarity AI,,E,Sweden
Vale Indonesia Tbk PT,4295874391,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,92.94871794871796,31/12/2017,255,P1Y,Clarity AI,31/12/2017 0:00,E,Indonesia
Chevron Corp,4295903744,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,95.38461538461537,31/12/2022,255,P1Y,Clarity AI,31/12/2022 0:00,E,United States
Chevron Corp,4295903744,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,90.07633587786259,31/12/2019,255,P1Y,Clarity AI,,E,United States
Suncor Energy Inc,4295861310,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,90.67357512953367,31/12/2021,255,P1Y,Clarity AI,31/12/2021 0:00,E,Canada
Chevron Corp,4295903744,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,90.29850746268657,31/12/2018,255,P1Y,Clarity AI,,E,United States
